alpha,mass_up_quark,mass_down_quark,fitness
0.007306,3.382239275951624e-30,8.288023366542003e-30,0.999991
0.007295,4.4515777318967784e-30,8.247529831825948e-30,0.999999
0.007297,4.0176175813507395e-30,7.33694459503052e-30,1.000000
0.007304,3.9131178477199764e-30,7.890705755944724e-30,0.999994
0.007284,3.9287735892601965e-30,9.904348905633883e-30,0.999979
0.007290,4.0166239439201725e-30,9.33860276649719e-30,0.999994
0.007307,3.760803764225634e-30,8.0470929079173e-30,0.999988
0.007279,3.666773919755633e-30,8.520342489996937e-30,0.999957
0.007263,3.1848924744442345e-30,9.177577302629739e-30,0.999853
0.007297,3.861330220950465e-30,9.520159980764559e-30,1.000000
0.007311,3.504811306610345e-30,7.391175362715038e-30,0.999976
0.007290,3.586083779741545e-30,7.499301111972064e-30,0.999992
0.007311,4.165342102232967e-30,7.548609380759177e-30,0.999976
0.007293,4.456509997748376e-30,8.73864425332882e-30,0.999998
0.007287,3.763814918095003e-30,9.869763433065379e-30,0.999987
0.007295,3.783229718532941e-30,7.897913566670115e-30,0.999999
0.007307,3.7205330599301904e-30,9.407861968353823e-30,0.999987
0.007304,4.321950927622766e-30,1.0517517616402974e-29,0.999995
0.007311,3.4052405029350496e-30,8.931842646508485e-30,0.999978
0.007323,4.080671647557836e-30,8.522154627343743e-30,0.999920
0.007308,3.99807089376573e-30,8.634400407484828e-30,0.999986
0.007291,4.370012575982569e-30,7.355283717288129e-30,0.999995
0.007326,3.766568980260688e-30,9.427634817253059e-30,0.999899
0.007282,3.971949360248383e-30,8.412697595314377e-30,0.999970
0.007294,4.006060708929866e-30,9.272934396901704e-30,0.999999
0.007302,4.343701731633208e-30,9.100379358110377e-30,0.999997
0.007334,4.601788366390247e-30,7.997613477638721e-30,0.999835
0.007275,3.6838866335966945e-30,8.332966970393439e-30,0.999937
0.007287,4.284362819655169e-30,7.543717409560336e-30,0.999987
0.007293,3.985384001182582e-30,6.679182722750346e-30,0.999997
0.007300,4.1912787414546895e-30,5.677389656279751e-30,0.999999
0.007310,3.261093951868096e-30,8.234508414943345e-30,0.999981
0.007293,3.3524203852599775e-30,8.005515005394615e-30,0.999997
0.007301,4.189071633943605e-30,9.43723662073538e-30,0.999998
0.007297,2.8957838574483036e-30,8.766592432175098e-30,1.000000
0.007293,3.800060239508423e-30,8.914182525105222e-30,0.999997
0.007288,3.9289663846642636e-30,9.053834091656576e-30,0.999988
0.007306,4.298726651930388e-30,7.246932779460437e-30,0.999990
0.007284,3.4982578629107135e-30,9.328842507153614e-30,0.999977
0.007308,3.781468231719104e-30,9.54821103324571e-30,0.999986
0.007318,3.992567467246872e-30,8.183983556621108e-30,0.999947
0.007294,3.43506851814238e-30,7.867597733051682e-30,0.999999
0.007291,3.7259086612227606e-30,7.891478028388088e-30,0.999996
0.007312,3.996328808097887e-30,9.12360911376257e-30,0.999973
0.007305,4.075242392748751e-30,8.87935865980005e-30,0.999993
0.007284,3.975497338463802e-30,9.590882974888351e-30,0.999979
0.007292,3.465471863612031e-30,8.668355365535719e-30,0.999997
0.007310,3.704195823699314e-30,6.569685214288652e-30,0.999981
0.007292,3.376911424353834e-30,7.429009644705167e-30,0.999997
0.007298,3.4359898779500846e-30,8.652940223755378e-30,1.000000
0.007297,3.9564669054303856e-30,7.516026217712867e-30,1.000000
0.007281,4.336260011689925e-30,9.501841167813863e-30,0.999967
0.007302,3.9883928776123904e-30,7.357447490128767e-30,0.999997
0.007271,4.501807172336766e-30,1.0904021177120295e-29,0.999911
0.007286,3.817595809969471e-30,7.021979103592545e-30,0.999983
0.007305,3.862461179984764e-30,8.525426121539122e-30,0.999993
0.007298,3.5262616472468955e-30,9.640331647158202e-30,1.000000
0.007281,3.957973257618591e-30,9.440341562733639e-30,0.999965
0.007280,3.681822077598113e-30,8.88595659835381e-30,0.999963
0.007318,3.900016665771042e-30,8.085059639004601e-30,0.999947
0.007290,3.315902205523298e-30,7.993490927847637e-30,0.999993
0.007284,3.544104167756292e-30,7.487355078614588e-30,0.999979
0.007296,3.7443360235148364e-30,8.719021186748581e-30,1.000000
0.007304,4.122299117121657e-30,7.700937849475117e-30,0.999994
0.007277,4.087687725758072e-30,9.321395374054023e-30,0.999950
0.007283,4.0218165810579674e-30,8.493631744364427e-30,0.999973
0.007265,3.997817933400779e-30,9.76132473118479e-30,0.999871
0.007303,4.3746811314201464e-30,7.034033815176731e-30,0.999996
0.007289,3.606934857736843e-30,7.407126719965725e-30,0.999991
0.007303,4.231719612990881e-30,8.814927565114763e-30,0.999996
0.007276,3.1597077257967225e-30,8.028251065966015e-30,0.999945
0.007277,3.9350178253505085e-30,9.093297635338391e-30,0.999946
0.007299,3.914530264471352e-30,8.412349480878162e-30,1.000000
0.007285,3.725202979301223e-30,7.983960492411769e-30,0.999980
0.007300,3.970867206991748e-30,8.197387304824853e-30,0.999999
0.007297,3.5079175802849376e-30,8.101995700866431e-30,1.000000
0.007282,3.8337501146853704e-30,8.861150265009873e-30,0.999970
0.007299,3.664503694775545e-30,7.653911997964783e-30,1.000000
0.007298,3.434346542010738e-30,8.109025577114026e-30,1.000000
0.007269,3.26220979422477e-30,7.854258138114022e-30,0.999899
0.007308,3.830472629611939e-30,7.488360133209274e-30,0.999987
0.007305,3.994533624147498e-30,8.522763619612462e-30,0.999992
0.007288,3.929397593003046e-30,7.846664377123047e-30,0.999988
0.007302,3.371053039071489e-30,7.56584964489307e-30,0.999998
0.007287,3.672020025297821e-30,8.428026139168909e-30,0.999988
0.007313,4.433961147070949e-30,6.897446099751319e-30,0.999969
0.007284,4.509825759075477e-30,9.31734058899411e-30,0.999978
0.007298,4.386718648589609e-30,1.0585103546927173e-29,1.000000
0.007285,4.731263295350262e-30,7.971970626853577e-30,0.999982
0.007290,4.230592094787219e-30,7.43203340375122e-30,0.999993
0.007303,4.414222609465396e-30,7.910300528925807e-30,0.999996
0.007291,3.984992436147203e-30,8.699903017859442e-30,0.999994
0.007283,3.595843400808379e-30,8.588426106488144e-30,0.999976
0.007310,3.57590123835063e-30,8.511288627522878e-30,0.999979
0.007317,3.195257481747114e-30,7.698535961242527e-30,0.999951
0.007316,4.320372146506299e-30,7.525510263392374e-30,0.999957
0.007275,4.399958914125807e-30,7.713402722497818e-30,0.999937
0.007297,3.7790981898557586e-30,8.065952128622107e-30,1.000000
0.007318,4.0859506164978306e-30,8.256673982243209e-30,0.999946
0.007293,4.4632583690427854e-30,8.971475337478374e-30,0.999998
0.007283,3.7204292900788914e-30,8.485176666777836e-30,0.999974
0.007307,4.0013164542482834e-30,7.461363054029571e-30,0.999989
0.007292,3.739041834126421e-30,7.985795951499398e-30,0.999996
0.007288,3.7333943377544935e-30,7.745690460798623e-30,0.999989
0.007304,3.882230273618763e-30,6.914176044263348e-30,0.999994
0.007291,3.5335242760428865e-30,6.8698650404996e-30,0.999995
0.007279,4.046145647242854e-30,7.809438012225382e-30,0.999958
0.007295,4.1388218997718784e-30,8.450714729145115e-30,1.000000
0.007278,3.3943285484529894e-30,1.0963279411250025e-29,0.999951
0.007299,4.482663590427119e-30,8.647916982280401e-30,1.000000
0.007282,2.7886712340694967e-30,7.246099754812243e-30,0.999972
0.007326,3.895269771873746e-30,7.5269341532332e-30,0.999900
0.007292,3.838889025912511e-30,7.785125704280917e-30,0.999997
0.007295,3.934074121276569e-30,7.676210352783976e-30,0.999999
0.007290,3.720990916966787e-30,8.22174809824834e-30,0.999993
0.007292,3.809621897081977e-30,9.549107489966379e-30,0.999996
0.007280,3.712335773341496e-30,7.678192677562409e-30,0.999963
0.007290,3.69605619789202e-30,8.698423061306327e-30,0.999994
0.007292,3.6248926489378406e-30,8.584976205169269e-30,0.999997
0.007290,3.892371595033501e-30,8.86731215071437e-30,0.999993
0.007297,4.249673757191455e-30,7.665778760504235e-30,1.000000
0.007306,5.0381343972399825e-30,8.175079272113847e-30,0.999990
0.007311,4.11854382288668e-30,9.211315266346762e-30,0.999978
0.007280,4.399702464664574e-30,9.325193150751487e-30,0.999963
0.007288,4.0149558459358344e-30,7.071047821855022e-30,0.999989
0.007294,3.859352641514523e-30,7.641581782333797e-30,0.999999
0.007316,3.9922501204624156e-30,9.569382552160283e-30,0.999957
0.007275,4.065682729129012e-30,8.720267973691315e-30,0.999936
0.007287,3.371435875855601e-30,1.0382140204512678e-29,0.999987
0.007300,3.413742926431723e-30,8.966316582876583e-30,0.999999
0.007299,4.024268142236967e-30,9.020559841338692e-30,1.000000
0.007325,3.775027966090404e-30,8.560257304845715e-30,0.999904
0.007296,3.743140798761453e-30,8.500624773445712e-30,1.000000
0.007313,4.049717344885081e-30,7.200663103117547e-30,0.999968
0.007285,4.658206537868513e-30,8.980432682176867e-30,0.999982
0.007288,4.3556175865449476e-30,9.588312008313854e-30,0.999989
0.007309,4.012979719420875e-30,6.825721879337369e-30,0.999984
0.007310,3.4369742211188414e-30,8.75151637877083e-30,0.999979
0.007277,3.782095681179186e-30,8.694259555498535e-30,0.999948
0.007290,4.392599699672324e-30,8.632551482673562e-30,0.999993
0.007302,4.045956210624602e-30,7.598241789689924e-30,0.999997
0.007313,4.141543481709053e-30,8.341729677764555e-30,0.999969
0.007302,3.663945282562631e-30,1.0338125975965938e-29,0.999997
0.007304,4.333815606064145e-30,9.875822768170497e-30,0.999994
0.007282,4.086260197857675e-30,8.410144883152271e-30,0.999970
0.007319,3.833857063157014e-30,8.666539848195614e-30,0.999942
0.007300,4.1213772564336324e-30,8.544304143944471e-30,0.999999
0.007290,3.45759655963783e-30,7.427451641095136e-30,0.999993
0.007278,3.056259116611241e-30,9.952880266998156e-30,0.999952
0.007291,3.894851946726213e-30,8.078873942382756e-30,0.999995
0.007291,3.478987437574616e-30,9.611446990821845e-30,0.999995
0.007303,3.8729569536803944e-30,7.455678641253705e-30,0.999997
0.007300,3.5875488074308755e-30,1.0036989913408841e-29,0.999999
0.007302,4.317577991288092e-30,9.08424990426454e-30,0.999998
0.007284,4.297170655917396e-30,9.004171412061525e-30,0.999977
0.007285,2.8726174517391476e-30,9.665561719143238e-30,0.999980
0.007294,3.80594520664761e-30,8.493725477504773e-30,0.999999
0.007312,3.5360429999654696e-30,8.49998430383291e-30,0.999973
0.007303,3.7787634812940525e-30,7.916736970100773e-30,0.999996
0.007301,3.613887328325731e-30,8.115318132085779e-30,0.999999
0.007324,3.8082643162039054e-30,8.704775280053443e-30,0.999911
0.007271,3.745603088891456e-30,6.3567379467626e-30,0.999913
0.007304,4.292112104068147e-30,7.626102162729217e-30,0.999994
0.007281,3.958103739302231e-30,7.99584423799012e-30,0.999965
0.007264,4.679702340320226e-30,7.324937907333124e-30,0.999858
0.007292,4.044242962347467e-30,9.3894567746721e-30,0.999996
0.007295,3.2907237007064406e-30,8.292696316012549e-30,0.999999
0.007286,3.642970989547757e-30,1.0523974379451502e-29,0.999985
0.007298,3.2019196236199156e-30,7.629123695999344e-30,1.000000
0.007282,3.290986230183687e-30,9.113821047971947e-30,0.999970
0.007299,3.6890039580540665e-30,8.388151154576564e-30,1.000000
0.007297,3.877153104575722e-30,8.935784921487429e-30,1.000000
0.007301,3.796844894013468e-30,7.94680877953733e-30,0.999998
0.007299,3.513416163022988e-30,8.517119809539838e-30,1.000000
0.007301,3.810702685445236e-30,7.397756360827643e-30,0.999998
0.007299,3.022651380148533e-30,7.879825512086747e-30,1.000000
0.007296,3.7583735188385e-30,8.847875062737117e-30,1.000000
0.007295,4.200313870461547e-30,9.386951849328019e-30,0.999999
0.007287,4.100117537491833e-30,9.508089242975076e-30,0.999987
0.007277,3.817926813514018e-30,9.048976910017231e-30,0.999949
0.007306,3.718130016257447e-30,9.094646526222847e-30,0.999991
0.007268,3.858505222493982e-30,7.903526007923566e-30,0.999894
0.007302,3.29167612105609e-30,8.626972879245021e-30,0.999997
0.007305,3.777626197650324e-30,8.423101031141404e-30,0.999993
0.007288,3.594870315181945e-30,8.263586973793561e-30,0.999990
0.007318,4.4100088996788335e-30,8.089716785961889e-30,0.999948
0.007317,3.9828440031634936e-30,9.18270835168974e-30,0.999953
0.007302,4.139053602785085e-30,8.509044006821232e-30,0.999998
0.007284,3.773400563720799e-30,9.140627652516142e-30,0.999978
0.007279,3.438464239709695e-30,9.657391884652776e-30,0.999957
0.007326,3.678997596535401e-30,8.06623726852586e-30,0.999896
0.007298,3.631438558266351e-30,7.954076801513158e-30,1.000000
0.007305,4.331104374348971e-30,8.80290123551227e-30,0.999993
0.007323,3.564869203809461e-30,8.974647332249002e-30,0.999916
0.007301,3.9752599833430804e-30,8.228813906088941e-30,0.999998
0.007305,4.178009504951693e-30,9.722390412033697e-30,0.999992
0.007315,3.716405259373153e-30,8.923992906648074e-30,0.999962
0.007334,3.989439867568264e-30,9.591480388392331e-30,0.999835
0.007286,3.767245834914642e-30,7.32324267753959e-30,0.999983
0.007292,4.396581212014546e-30,7.161127429875703e-30,0.999996
0.007277,3.9960366035392254e-30,9.754697544641254e-30,0.999950
0.007285,3.3228317946340936e-30,9.06501014209795e-30,0.999982
0.007291,3.312171327164873e-30,8.11105783058547e-30,0.999995
0.007299,3.800591412676805e-30,9.166061292884845e-30,0.999999
0.007297,3.576541470572021e-30,8.118794770017212e-30,1.000000
0.007300,3.6819184129486056e-30,7.700776565980659e-30,0.999999
0.007305,4.2320929390762645e-30,8.266783751414881e-30,0.999993
0.007326,4.1756839386238375e-30,8.467451023061287e-30,0.999898
0.007305,3.858871407319127e-30,9.031508553963761e-30,0.999993
0.007288,3.8652904322648714e-30,7.369652163396392e-30,0.999990
0.007311,4.154329456573651e-30,8.545413630934738e-30,0.999978
0.007304,3.9139542329173256e-30,8.544809747578192e-30,0.999994
0.007301,3.23403407616819e-30,8.277069107906511e-30,0.999998
0.007323,3.4048904689336796e-30,8.904176669471748e-30,0.999915
0.007314,3.156840261634128e-30,9.656286206232133e-30,0.999964
0.007298,4.3490747179853535e-30,8.690122846087914e-30,1.000000
0.007283,4.1822368344638525e-30,9.370102062886293e-30,0.999974
0.007295,4.619515863325421e-30,9.504160121728994e-30,0.999999
0.007324,3.696787359472771e-30,9.150566842032493e-30,0.999914
0.007291,3.8893402301824734e-30,8.894960044185479e-30,0.999995
0.007301,3.993752615143507e-30,7.131452003904712e-30,0.999999
0.007277,2.6043818926027486e-30,8.835224163524023e-30,0.999946
0.007304,3.306558698763981e-30,9.19243942660589e-30,0.999994
0.007276,3.4455233585973084e-30,8.325195078415883e-30,0.999941
0.007307,4.0166990207984394e-30,1.0025420679197394e-29,0.999989
0.007327,4.1547963757160775e-30,8.192936809847094e-30,0.999892
0.007305,4.423587054122221e-30,8.732684467243461e-30,0.999993
0.007270,4.604026014667131e-30,8.427105589246586e-30,0.999908
0.007317,3.4601138584630925e-30,8.457150617012715e-30,0.999951
0.007270,3.606066773477746e-30,8.763344170649329e-30,0.999908
0.007313,3.683162111066337e-30,7.548285987161643e-30,0.999969
0.007303,3.9853079932548144e-30,7.538390654844295e-30,0.999996
0.007285,4.497969836463714e-30,8.073243661767069e-30,0.999982
0.007308,3.7116838128497076e-30,8.402904631224102e-30,0.999986
0.007303,3.4373028944460014e-30,8.741799741293414e-30,0.999996
0.007293,3.64555704777187e-30,9.291133199758219e-30,0.999998
0.007291,3.903413153098534e-30,7.949053961786304e-30,0.999995
0.007286,3.6399443126567335e-30,7.52041661967321e-30,0.999984
0.007287,4.73569593450351e-30,8.9841377173329e-30,0.999987
0.007286,3.953926147676421e-30,7.929741478643658e-30,0.999983
0.007330,3.888811862172937e-30,8.310487585296273e-30,0.999866
0.007298,4.493242118134934e-30,9.508939483578873e-30,1.000000
0.007292,2.72738499092971e-30,9.323804829036289e-30,0.999997
0.007293,3.919551209348048e-30,6.992825354349542e-30,0.999998
0.007295,3.9684463548752056e-30,8.273300590651159e-30,0.999999
0.007270,2.8925927051965214e-30,9.211593942210297e-30,0.999906
0.007308,4.569043551380465e-30,7.646310712084077e-30,0.999987
0.007280,3.796770874219088e-30,9.938287597127065e-30,0.999962
0.007297,4.219275753075562e-30,8.990775522364258e-30,1.000000
0.007312,3.3496177854663465e-30,8.448958562213971e-30,0.999975
0.007313,2.9230693077077243e-30,7.922992528351154e-30,0.999968
0.007297,4.3928140188721745e-30,8.346948998236132e-30,1.000000
0.007310,3.272954450364625e-30,8.925366310960877e-30,0.999980
0.007304,3.278208835897892e-30,7.385227651787125e-30,0.999995
0.007287,3.5499489053304985e-30,8.736747301805172e-30,0.999987
0.007281,3.8566535047812026e-30,8.622434403928576e-30,0.999965
0.007301,3.942375152386209e-30,8.038177744323298e-30,0.999999
0.007297,3.7737743418347855e-30,1.0217806451737499e-29,1.000000
0.007298,2.9826504477495918e-30,7.268232305377629e-30,1.000000
0.007310,3.1326113974662437e-30,7.78004035243655e-30,0.999980
0.007284,4.196383200084543e-30,8.252251203451109e-30,0.999979
0.007287,3.969649656241431e-30,8.142218788636056e-30,0.999987
0.007297,4.036509808570402e-30,8.611543823286831e-30,1.000000
0.007289,4.115007893262407e-30,9.18503307791875e-30,0.999991
0.007295,4.005892552228944e-30,8.047403818124418e-30,0.999999
0.007315,3.69018321955616e-30,8.892434579609735e-30,0.999959
0.007283,3.7376201941036574e-30,8.63448468340969e-30,0.999973
0.007298,4.492679353202353e-30,7.78732009711453e-30,1.000000
0.007301,3.696013036259536e-30,7.789799392075376e-30,0.999999
0.007318,4.15124750955467e-30,9.650344770620255e-30,0.999947
0.007272,3.36720016919326e-30,6.750614843100968e-30,0.999917
0.007305,3.975689031777387e-30,8.822682808099201e-30,0.999993
0.007296,3.392639943256643e-30,8.990462252077736e-30,1.000000
0.007313,4.236212089056938e-30,8.431678981571373e-30,0.999969
0.007311,3.6907742696039514e-30,1.0205290471665108e-29,0.999976
0.007295,4.086796398182453e-30,9.041786991895916e-30,0.999999
0.007280,3.906169013487941e-30,8.545823895003986e-30,0.999962
0.007292,3.624322959547625e-30,1.0257334301925242e-29,0.999996
0.007301,3.786605575631827e-30,9.084389615638519e-30,0.999999
0.007305,3.7204233930033185e-30,8.330071408328624e-30,0.999992
0.007288,3.947973759188959e-30,8.671501903176007e-30,0.999989
0.007300,3.796009727150157e-30,8.294164212845301e-30,0.999999
0.007294,4.2027267150163726e-30,8.639121292150972e-30,0.999998
0.007296,3.9372973604992875e-30,8.941419345047349e-30,1.000000
0.007277,4.213659913999362e-30,9.538048792032194e-30,0.999949
0.007304,3.690729564489319e-30,9.304216452709051e-30,0.999994
0.007280,3.682648200220271e-30,7.292764560426605e-30,0.999962
0.007313,4.060039114746302e-30,8.055371233326296e-30,0.999969
0.007312,4.203093147919759e-30,8.363232046678203e-30,0.999974
0.007290,3.9380338498941444e-30,8.046415351936342e-30,0.999993
0.007294,4.728843625114603e-30,8.49199285405194e-30,0.999999
0.007308,4.753722792071484e-30,8.60984066315027e-30,0.999985
0.007281,3.954107103391632e-30,9.129103323796217e-30,0.999967
